SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
23.620,23.6243,+2.36186970E+01,+2.36186791E+01,+2.36187127E+01,+9.70220087E-06
23.630,23.6340,+2.36284819E+01,+2.36284535E+01,+2.36285021E+01,+1.70498459E-05
23.640,23.6439,+2.36382862E+01,+2.36382615E+01,+2.36383213E+01,+1.61245712E-05
23.650,23.6543,+2.36486697E+01,+2.36486484E+01,+2.36486820E+01,+1.00362612E-05
23.660,23.6642,+2.36585610E+01,+2.36585386E+01,+2.36586021E+01,+1.70331679E-05
23.670,23.6740,+2.36683619E+01,+2.36683391E+01,+2.36683914E+01,+1.95154018E-05
23.680,23.6838,+2.36780508E+01,+2.36780201E+01,+2.36780911E+01,+2.26384687E-05
23.690,23.6940,+2.36883193E+01,+2.36882689E+01,+2.36883585E+01,+2.93283926E-05
23.700,23.7042,+2.36985785E+01,+2.36985587E+01,+2.36986147E+01,+1.96228774E-05
23.710,23.7150,+2.37094412E+01,+2.37094087E+01,+2.37094722E+01,+1.89748838E-05
23.720,23.7249,+2.37192320E+01,+2.37192092E+01,+2.37192615E+01,+1.56268784E-05
23.730,23.7352,+2.37295039E+01,+2.37294729E+01,+2.37295252E+01,+1.71230358E-05
23.740,23.7450,+2.37393915E+01,+2.37393668E+01,+2.37394266E+01,+2.01995560E-05
23.750,23.7550,+2.37492219E+01,+2.37491636E+01,+2.37492719E+01,+3.40746779E-05
23.760,23.7653,+2.37596334E+01,+2.37596103E+01,+2.37596588E+01,+1.82074386E-05
23.770,23.7753,+2.37695404E+01,+2.37695229E+01,+2.37695751E+01,+1.76010407E-05
23.780,23.7850,+2.37793555E+01,+2.37793234E+01,+2.37793906E+01,+2.05317022E-05
23.790,23.7950,+2.37892404E+01,+2.37892210E+01,+2.37892546E+01,+1.37582188E-05
23.800,23.8053,+2.37996584E+01,+2.37996453E+01,+2.37996752E+01,+7.71091539E-06
23.810,23.8152,+2.38094652E+01,+2.38094384E+01,+2.38095018E+01,+1.91062408E-05
23.820,23.8250,+2.38193957E+01,+2.38193733E+01,+2.38194219E+01,+1.65387585E-05
23.830,23.8349,+2.38292265E+01,+2.38291888E+01,+2.38292486E+01,+1.75590063E-05
23.840,23.8451,+2.38394372E+01,+2.38393890E+01,+2.38394749E+01,+3.13554425E-05
23.850,23.8551,+2.38493453E+01,+2.38492866E+01,+2.38493650E+01,+2.10592582E-05
23.860,23.8649,+2.38590942E+01,+2.38590535E+01,+2.38591245E+01,+2.04845824E-05
23.870,23.8748,+2.38689646E+01,+2.38689176E+01,+2.38689848E+01,+1.99190126E-05
23.880,23.8851,+2.38794229E+01,+2.38793941E+01,+2.38794613E+01,+2.11991526E-05
23.890,23.8951,+2.38892406E+01,+2.38892133E+01,+2.38892693E+01,+1.61104640E-05
23.900,23.9048,+2.38990882E+01,+2.38990624E+01,+2.38991184E+01,+1.94424467E-05
23.910,23.9147,+2.39089455E+01,+2.39089227E+01,+2.39089750E+01,+1.54402493E-05
23.920,23.9252,+2.39193159E+01,+2.39192984E+01,+2.39193544E+01,+1.59402033E-05
23.930,23.9349,+2.39291893E+01,+2.39291512E+01,+2.39292259E+01,+1.96778395E-05
23.940,23.9446,+2.39389577E+01,+2.39389331E+01,+2.39389742E+01,+1.32831462E-05
23.950,23.9546,+2.39488703E+01,+2.39488307E+01,+2.39488942E+01,+1.96402505E-05
23.960,23.9650,+2.39593039E+01,+2.39592512E+01,+2.39593259E+01,+1.97297677E-05
23.970,23.9750,+2.39692591E+01,+2.39692198E+01,+2.39693057E+01,+2.66368083E-05
23.980,23.9849,+2.39791414E+01,+2.39791025E+01,+2.39791660E+01,+2.08094489E-05
23.990,23.9947,+2.39889221E+01,+2.39888881E+01,+2.39889516E+01,+1.97297677E-05
24.000,24.0051,+2.39993075E+01,+2.39992788E+01,+2.39993609E+01,+2.71943538E-05
24.010,24.0151,+2.40084019E+01,+2.40070495E+01,+2.40086388E+01,+4.52856620E-04
24.020,24.0248,+2.40184229E+01,+2.40183840E+01,+2.40184739E+01,+2.34160547E-05
24.030,24.0346,+2.40282941E+01,+2.40282491E+01,+2.40283391E+01,+2.41756909E-05
24.040,24.0450,+2.40386660E+01,+2.40386240E+01,+2.40387140E+01,+3.05808425E-05
24.050,24.0549,+2.40485311E+01,+2.40484892E+01,+2.40485491E+01,+2.39844825E-05
24.060,24.0648,+2.40583183E+01,+2.40582943E+01,+2.40583243E+01,+1.19827574E-05
24.070,24.0743,+2.40681415E+01,+2.40680695E+01,+2.40682195E+01,+4.06753556E-05
24.080,24.0844,+2.40780456E+01,+2.40780246E+01,+2.40780546E+01,+1.37458184E-05
24.090,24.0942,+2.40879707E+01,+2.40879498E+01,+2.40880097E+01,+2.34233362E-05
24.100,24.1041,+2.40978989E+01,+2.40978749E+01,+2.40979049E+01,+1.19922412E-05
24.110,24.1140,+2.41076741E+01,+2.41076501E+01,+2.41077100E+01,+1.79907317E-05
24.120,24.1238,+2.41174792E+01,+2.41174552E+01,+2.41175152E+01,+1.79938910E-05
24.130,24.1336,+2.41273294E+01,+2.41272904E+01,+2.41273504E+01,+2.34184821E-05
24.140,24.1441,+2.41377583E+01,+2.41377253E+01,+2.41377852E+01,+2.82865333E-05
24.150,24.1534,+2.41470867E+01,+2.41470207E+01,+2.41471406E+01,+3.74506945E-05
24.160,24.1639,+2.41575035E+01,+2.41574556E+01,+2.41575455E+01,+2.39892220E-05
24.170,24.1736,+2.41673057E+01,+2.41672607E+01,+2.41673807E+01,+3.07254862E-05
24.180,24.1835,+2.41771289E+01,+2.41770659E+01,+2.41771859E+01,+3.66032701E-05
24.190,24.1933,+2.41869221E+01,+2.41868711E+01,+2.41869611E+01,+2.69866241E-05
24.200,24.2031,+2.41967632E+01,+2.41966763E+01,+2.41968562E+01,+5.43897528E-05
24.210,24.2131,+2.42066314E+01,+2.42065714E+01,+2.42066914E+01,+2.99877123E-05
24.220,24.2229,+2.42164006E+01,+2.42163766E+01,+2.42164366E+01,+2.61435512E-05
24.230,24.2326,+2.42262058E+01,+2.42261818E+01,+2.42262417E+01,+2.24366958E-05
24.240,24.2442,+2.42378161E+01,+2.42377861E+01,+2.42378460E+01,+2.32234872E-05
24.250,24.2541,+2.42476632E+01,+2.42476512E+01,+2.42477112E+01,+1.98847384E-05
24.260,24.2639,+2.42575224E+01,+2.42574864E+01,+2.42575464E+01,+1.79907317E-05
24.270,24.2739,+2.42674715E+01,+2.42674415E+01,+2.42675015E+01,+2.32308291E-05
24.280,24.2837,+2.42773216E+01,+2.42772467E+01,+2.42773966E+01,+3.85191760E-05
24.290,24.2936,+2.42872198E+01,+2.42871718E+01,+2.42872917E+01,+3.33905199E-05
24.300,24.3036,+2.42971929E+01,+2.42971569E+01,+2.42972468E+01,+2.93806766E-05
24.310,24.3140,+2.43075558E+01,+2.43075318E+01,+2.43075917E+01,+2.61478994E-05
24.320,24.3234,+2.43169741E+01,+2.43169172E+01,+2.43170071E+01,+3.13046409E-05
24.330,24.3337,+2.43274600E+01,+2.43274120E+01,+2.43275020E+01,+3.05808425E-05
24.340,24.3437,+2.43374061E+01,+2.43373671E+01,+2.43374271E+01,+1.92012087E-05
24.350,24.3537,+2.43473162E+01,+2.43472922E+01,+2.43473522E+01,+2.24417622E-05
24.360,24.3636,+2.43571694E+01,+2.43570674E+01,+2.43572473E+01,+5.05312416E-05
24.370,24.3734,+2.43670975E+01,+2.43670525E+01,+2.43671724E+01,+3.35247383E-05
24.380,24.3834,+2.43770316E+01,+2.43770076E+01,+2.43770676E+01,+2.24341621E-05
24.390,24.3932,+2.43869897E+01,+2.43869327E+01,+2.43870227E+01,+3.13064567E-05
24.400,24.4032,+2.43969658E+01,+2.43969178E+01,+2.43970078E+01,+3.33939245E-05
24.410,24.4131,+2.44069269E+01,+2.44069029E+01,+2.44069629E+01,+2.24316282E-05
24.420,24.4229,+2.44167651E+01,+2.44167381E+01,+2.44167980E+01,+2.09889613E-05
24.430,24.4330,+2.44266872E+01,+2.44266632E+01,+2.44267232E+01,+2.24366958E-05
24.440,24.4429,+2.44366543E+01,+2.44366183E+01,+2.44366783E+01,+2.24392291E-05
24.450,24.4528,+2.44465524E+01,+2.44465134E+01,+2.44465734E+01,+1.92012087E-05
24.460,24.4628,+2.44564385E+01,+2.44563786E+01,+2.44564685E+01,+2.68175863E-05
24.470,24.4726,+2.44663877E+01,+2.44663337E+01,+2.44664236E+01,+2.61370275E-05
24.480,24.4831,+2.44768315E+01,+2.44767985E+01,+2.44768585E+01,+2.09808350E-05
24.490,24.4930,+2.44867057E+01,+2.44866337E+01,+2.44867536E+01,+3.05771247E-05
24.500,24.5028,+2.44965858E+01,+2.44965288E+01,+2.44966188E+01,+3.13028250E-05
24.510,24.5128,+2.45065859E+01,+2.45065439E+01,+2.45066339E+01,+2.74792281E-05
24.520,24.5228,+2.45165200E+01,+2.45164690E+01,+2.45165590E+01,+2.69866241E-05
24.530,24.5327,+2.45264721E+01,+2.45264241E+01,+2.45265141E+01,+2.39868524E-05
24.540,24.5425,+2.45364002E+01,+2.45363493E+01,+2.45364392E+01,+2.69908365E-05
24.550,24.5526,+2.45462594E+01,+2.45462444E+01,+2.45462744E+01,+1.49919605E-05
24.560,24.5625,+2.45561965E+01,+2.45561695E+01,+2.45562295E+01,+2.09889613E-05
24.570,24.5724,+2.45661276E+01,+2.45660946E+01,+2.45661546E+01,+2.49053285E-05
24.580,24.5825,+2.45760827E+01,+2.45760497E+01,+2.45761397E+01,+2.82845236E-05
24.590,24.5922,+2.45859958E+01,+2.45859748E+01,+2.45860648E+01,+3.01314302E-05
24.600,24.6022,+2.45959839E+01,+2.45959599E+01,+2.45960199E+01,+2.24316282E-05
24.610,24.6122,+2.46058761E+01,+2.46057951E+01,+2.46059150E+01,+3.29828645E-05
24.620,24.6221,+2.46157922E+01,+2.46157502E+01,+2.46158102E+01,+1.98904549E-05
24.630,24.6320,+2.46257173E+01,+2.46256753E+01,+2.46257653E+01,+2.74833650E-05
24.640,24.6420,+2.46355974E+01,+2.46355705E+01,+2.46356304E+01,+2.49121747E-05
24.650,24.6523,+2.46460263E+01,+2.46459753E+01,+2.46460653E+01,+2.69887304E-05
24.660,24.6622,+2.46559424E+01,+2.46559005E+01,+2.46559604E+01,+2.39892220E-05
24.670,24.6722,+2.46659185E+01,+2.46658556E+01,+2.46659755E+01,+3.89812554E-05
24.680,24.6821,+2.46758257E+01,+2.46758107E+01,+2.46758407E+01,+1.49881684E-05
24.690,24.6920,+2.46857658E+01,+2.46857358E+01,+2.46857958E+01,+1.89718878E-05
24.700,24.7021,+2.46956729E+01,+2.46956309E+01,+2.46957209E+01,+3.33922222E-05
24.710,24.7119,+2.47055470E+01,+2.47055261E+01,+2.47055860E+01,+2.34233362E-05
24.720,24.7220,+2.47155801E+01,+2.47155411E+01,+2.47156011E+01,+1.92012087E-05
24.730,24.7319,+2.47255592E+01,+2.47254363E+01,+2.47256162E+01,+5.60197418E-05
24.740,24.7418,+2.47355113E+01,+2.47354813E+01,+2.47355413E+01,+1.34151505E-05
24.750,24.7517,+2.47453915E+01,+2.47453165E+01,+2.47454364E+01,+3.07291860E-05
24.760,24.7615,+2.47551846E+01,+2.47551517E+01,+2.47552416E+01,+2.82865333E-05
24.770,24.7718,+2.47653766E+01,+2.47653466E+01,+2.47654066E+01,+2.32308291E-05
24.780,24.7828,+2.47766451E+01,+2.47765911E+01,+2.47766811E+01,+2.61457254E-05
24.790,24.7929,+2.47865972E+01,+2.47865462E+01,+2.47866362E+01,+3.01295436E-05
24.800,24.8028,+2.47964593E+01,+2.47964114E+01,+2.47965313E+01,+3.59830432E-05
24.810,24.8127,+2.48064114E+01,+2.48063365E+01,+2.48064564E+01,+3.35247383E-05
24.820,24.8233,+2.48169303E+01,+2.48168913E+01,+2.48169513E+01,+1.92012087E-05
24.830,24.8332,+2.48269274E+01,+2.48268764E+01,+2.48269963E+01,+3.29828645E-05
24.840,24.8433,+2.48369814E+01,+2.48369514E+01,+2.48370114E+01,+1.34024327E-05
24.850,24.8531,+2.48468885E+01,+2.48468466E+01,+2.48469065E+01,+1.98961697E-05
24.860,24.8632,+2.48569126E+01,+2.48568616E+01,+2.48569816E+01,+3.29863112E-05
24.870,24.8733,+2.48669187E+01,+2.48668767E+01,+2.48669667E+01,+3.33956266E-05
24.880,24.8832,+2.48768828E+01,+2.48768618E+01,+2.48769218E+01,+1.92012087E-05
24.890,24.8933,+2.48869339E+01,+2.48869069E+01,+2.48869668E+01,+2.09862529E-05
24.900,24.9033,+2.48968650E+01,+2.48968320E+01,+2.48968920E+01,+1.61562675E-05
24.910,24.9132,+2.49069130E+01,+2.49068471E+01,+2.49069370E+01,+2.93806766E-05
24.920,24.9234,+2.49169311E+01,+2.49168921E+01,+2.49169821E+01,+2.34136270E-05
24.930,24.9332,+2.49268652E+01,+2.49268172E+01,+2.49269072E+01,+2.74792281E-05
24.940,24.9433,+2.49368083E+01,+2.49367424E+01,+2.49368323E+01,+2.93787418E-05
24.950,24.9532,+2.49467964E+01,+2.49467574E+01,+2.49468174E+01,+1.92041689E-05
24.960,24.9632,+2.49568295E+01,+2.49568025E+01,+2.49568625E+01,+1.61386662E-05
24.970,24.9732,+2.49668026E+01,+2.49667576E+01,+2.49668476E+01,+2.76442204E-05
24.980,24.9832,+2.49768206E+01,+2.49767727E+01,+2.49768626E+01,+3.33905199E-05
24.990,24.9937,+2.49873335E+01,+2.49872975E+01,+2.49873575E+01,+2.24392291E-05
25.000,25.0036,+2.49972586E+01,+2.49972226E+01,+2.49972826E+01,+2.61392023E-05
25.010,25.0135,+2.50072257E+01,+2.50071777E+01,+2.50072677E+01,+2.74833650E-05
25.020,25.0237,+2.50172977E+01,+2.50172528E+01,+2.50173427E+01,+3.07273362E-05
25.030,25.0336,+2.50272858E+01,+2.50272079E+01,+2.50273578E+01,+4.48797249E-05
25.040,25.0436,+2.50373129E+01,+2.50372529E+01,+2.50373729E+01,+3.79257943E-05
25.050,25.0537,+2.50473430E+01,+2.50472980E+01,+2.50474479E+01,+5.06200320E-05
25.060,25.0636,+2.50573251E+01,+2.50572831E+01,+2.50573730E+01,+2.39892220E-05
25.070,25.0734,+2.50672472E+01,+2.50672082E+01,+2.50672682E+01,+2.34209093E-05
25.080,25.0835,+2.50772443E+01,+2.50771933E+01,+2.50773132E+01,+3.80499918E-05
25.090,25.0936,+2.50873103E+01,+2.50872683E+01,+2.50873283E+01,+2.39868524E-05
25.100,25.1035,+2.50972684E+01,+2.50972234E+01,+2.50973134E+01,+3.07254862E-05
25.110,25.1135,+2.51073135E+01,+2.51072985E+01,+2.51073285E+01,+1.49919605E-05
25.120,25.1235,+2.51172686E+01,+2.51172536E+01,+2.51172836E+01,+1.49919605E-05
25.130,25.1335,+2.51272927E+01,+2.51272387E+01,+2.51273286E+01,+2.61392023E-05
25.140,25.1436,+2.51371548E+01,+2.51371338E+01,+2.51371938E+01,+1.91982480E-05
25.150,25.1535,+2.51471489E+01,+2.51470889E+01,+2.51471789E+01,+2.99839209E-05
25.160,25.1641,+2.51577367E+01,+2.51576737E+01,+2.51577937E+01,+4.12236686E-05
25.170,25.1740,+2.51677787E+01,+2.51677188E+01,+2.51678087E+01,+3.28516233E-05
25.180,25.1842,+2.51778778E+01,+2.51778538E+01,+2.51779138E+01,+1.79970498E-05
25.190,25.1940,+2.51877069E+01,+2.51876290E+01,+2.51878089E+01,+5.56144236E-05
25.200,25.2038,+2.51976531E+01,+2.51976141E+01,+2.51977040E+01,+2.69866241E-05
25.210,25.2140,+2.52076471E+01,+2.52076291E+01,+2.52076591E+01,+1.46855007E-05
25.220,25.2239,+2.52176142E+01,+2.52175543E+01,+2.52176742E+01,+3.28429706E-05
25.230,25.2339,+2.52276503E+01,+2.52275993E+01,+2.52276893E+01,+2.34184821E-05
25.240,25.2440,+2.52376474E+01,+2.52375844E+01,+2.52376744E+01,+2.82905521E-05
25.250,25.2539,+2.52475575E+01,+2.52475395E+01,+2.52475995E+01,+2.39892220E-05
25.260,25.2638,+2.52575876E+01,+2.52575546E+01,+2.52576446E+01,+2.82825139E-05
25.270,25.2737,+2.52675127E+01,+2.52674497E+01,+2.52675397E+01,+2.49030460E-05
25.280,25.2838,+2.52775278E+01,+2.52774948E+01,+2.52775548E+01,+2.09916694E-05
25.290,25.2936,+2.52874199E+01,+2.52873899E+01,+2.52874499E+01,+1.89598993E-05
25.300,25.3037,+2.52973480E+01,+2.52972851E+01,+2.52973750E+01,+3.40563227E-05
25.310,25.3144,+2.53080977E+01,+2.53080798E+01,+2.53081397E+01,+2.39868524E-05
25.320,25.3254,+2.53191713E+01,+2.53191443E+01,+2.53192043E+01,+1.61492293E-05
25.330,25.3352,+2.53290694E+01,+2.53290095E+01,+2.53291294E+01,+3.79302904E-05
25.340,25.3452,+2.53388866E+01,+2.53388146E+01,+2.53389346E+01,+4.48746583E-05
25.350,25.3550,+2.53487488E+01,+2.53487098E+01,+2.53487997E+01,+3.01295436E-05
25.360,25.3648,+2.53586259E+01,+2.53586049E+01,+2.53586349E+01,+1.37416825E-05
25.370,25.3752,+2.53690278E+01,+2.53689798E+01,+2.53690698E+01,+2.74792281E-05
25.380,25.3850,+2.53789079E+01,+2.53788749E+01,+2.53789349E+01,+2.09889613E-05
25.390,25.3949,+2.53887281E+01,+2.53887101E+01,+2.53887401E+01,+1.46816295E-05
25.400,25.4049,+2.53986922E+01,+2.53986652E+01,+2.53987252E+01,+2.09943771E-05
25.410,25.4148,+2.54086023E+01,+2.54085004E+01,+2.54086503E+01,+4.28265076E-05
25.420,25.4253,+2.54190102E+01,+2.54189652E+01,+2.54190552E+01,+2.41733396E-05
25.430,25.4352,+2.54289053E+01,+2.54288604E+01,+2.54289503E+01,+2.41709880E-05
25.440,25.4449,+2.54386565E+01,+2.54386056E+01,+2.54386955E+01,+2.69887304E-05
25.450,25.4548,+2.54486206E+01,+2.54485907E+01,+2.54486506E+01,+1.89688914E-05
25.460,25.4648,+2.54585128E+01,+2.54584858E+01,+2.54585458E+01,+2.49030460E-05
25.470,25.4751,+2.54689686E+01,+2.54689207E+01,+2.54689806E+01,+1.98904549E-05
25.480,25.4851,+2.54788878E+01,+2.54788458E+01,+2.54789357E+01,+2.74792281E-05
25.490,25.4949,+2.54886959E+01,+2.54886510E+01,+2.54887409E+01,+2.41756909E-05
25.500,25.5047,+2.54986091E+01,+2.54985761E+01,+2.54986660E+01,+2.82905521E-05
25.510,25.5147,+2.55084952E+01,+2.55084412E+01,+2.55085312E+01,+3.22931783E-05
25.520,25.5252,+2.55188701E+01,+2.55188461E+01,+2.55189061E+01,+2.24366958E-05
25.530,25.5348,+2.55287113E+01,+2.55286513E+01,+2.55287712E+01,+3.54787354E-05
25.540,25.5449,+2.55386214E+01,+2.55385764E+01,+2.55386664E+01,+2.41756909E-05
25.550,25.5548,+2.55485525E+01,+2.55485015E+01,+2.55486215E+01,+3.56050829E-05
25.560,25.5647,+2.55583577E+01,+2.55582767E+01,+2.55583967E+01,+3.80440157E-05
25.570,25.5750,+2.55687386E+01,+2.55687116E+01,+2.55687716E+01,+2.09943771E-05
25.580,25.5850,+2.55786817E+01,+2.55786667E+01,+2.55787267E+01,+2.01121299E-05
25.590,25.5949,+2.55886248E+01,+2.55885318E+01,+2.55886818E+01,+4.33515526E-05
25.600,25.6049,+2.55985799E+01,+2.55985469E+01,+2.55986069E+01,+1.61457090E-05
25.610,25.6147,+2.56084960E+01,+2.56084420E+01,+2.56085320E+01,+2.93845458E-05
25.620,25.6251,+2.56188229E+01,+2.56187870E+01,+2.56188769E+01,+3.22914180E-05
25.630,25.6349,+2.56287061E+01,+2.56286521E+01,+2.56287721E+01,+3.22949384E-05
25.640,25.6448,+2.56385802E+01,+2.56385472E+01,+2.56386072E+01,+2.09943771E-05
25.650,25.6547,+2.56485053E+01,+2.56484424E+01,+2.56485923E+01,+4.33463074E-05
25.660,25.6646,+2.56583885E+01,+2.56583375E+01,+2.56584275E+01,+2.34160547E-05
25.670,25.6749,+2.56687964E+01,+2.56687724E+01,+2.56688324E+01,+1.79970498E-05
25.680,25.6850,+2.56787215E+01,+2.56786675E+01,+2.56787575E+01,+2.61435512E-05
25.690,25.6947,+2.56885297E+01,+2.56885027E+01,+2.56885626E+01,+2.09916694E-05
25.700,25.7046,+2.56983708E+01,+2.56983079E+01,+2.56984278E+01,+4.12236686E-05
25.710,25.7146,+2.57082989E+01,+2.57082630E+01,+2.57083529E+01,+3.22914180E-05
25.720,25.7248,+2.57186559E+01,+2.57186379E+01,+2.57186978E+01,+1.98818796E-05
25.730,25.7348,+2.57285660E+01,+2.57285330E+01,+2.57285930E+01,+2.09943771E-05
25.740,25.7447,+2.57384761E+01,+2.57384581E+01,+2.57385181E+01,+1.98904549E-05
25.750,25.7544,+2.57483323E+01,+2.57482933E+01,+2.57483832E+01,+2.69887304E-05
25.760,25.7646,+2.57582874E+01,+2.57582784E+01,+2.57583084E+01,+1.37499531E-05
25.770,25.7749,+2.57687132E+01,+2.57686833E+01,+2.57688032E+01,+3.54803376E-05
25.780,25.7847,+2.57785754E+01,+2.57785484E+01,+2.57786084E+01,+2.09916694E-05
25.790,25.7947,+2.57885485E+01,+2.57885035E+01,+2.57885935E+01,+2.41733396E-05
25.800,25.8047,+2.57984826E+01,+2.57984586E+01,+2.57985186E+01,+1.79938910E-05
25.810,25.8146,+2.58083987E+01,+2.58083537E+01,+2.58084437E+01,+2.41780421E-05
25.820,25.8248,+2.58186957E+01,+2.58186087E+01,+2.58187586E+01,+4.91789974E-05
25.830,25.8348,+2.58285248E+01,+2.58284738E+01,+2.58285638E+01,+2.69887304E-05
25.840,25.8447,+2.58385069E+01,+2.58384589E+01,+2.58385489E+01,+2.39915914E-05
25.850,25.8556,+2.58494545E+01,+2.58494036E+01,+2.58494935E+01,+3.01352030E-05
25.860,25.8655,+2.58592537E+01,+2.58592087E+01,+2.58592987E+01,+2.41780421E-05
25.870,25.8758,+2.58695417E+01,+2.58695237E+01,+2.58695836E+01,+1.98818796E-05
25.880,25.8857,+2.58794188E+01,+2.58793588E+01,+2.58794788E+01,+4.02284990E-05
25.890,25.8955,+2.58893169E+01,+2.58892839E+01,+2.58893739E+01,+2.82905521E-05
25.900,25.9054,+2.58991941E+01,+2.58991191E+01,+2.58992091E+01,+2.76380510E-05
25.910,25.9153,+2.59090892E+01,+2.59090442E+01,+2.59091642E+01,+3.07328854E-05
25.920,25.9257,+2.59194071E+01,+2.59193592E+01,+2.59194491E+01,+2.74854332E-05
25.930,25.9355,+2.59292963E+01,+2.59292543E+01,+2.59293442E+01,+2.74792281E-05
25.940,25.9454,+2.59392514E+01,+2.59392094E+01,+2.59392993E+01,+2.74812966E-05
25.950,25.9553,+2.59490655E+01,+2.59490446E+01,+2.59491045E+01,+1.91952869E-05
25.960,25.9652,+2.59589337E+01,+2.59588797E+01,+2.59589697E+01,+2.61392023E-05
25.970,25.9756,+2.59693476E+01,+2.59693146E+01,+2.59693746E+01,+2.09889613E-05
25.980,25.9854,+2.59791558E+01,+2.59791198E+01,+2.59792097E+01,+2.24392291E-05
25.990,25.9953,+2.59890659E+01,+2.59890149E+01,+2.59891049E+01,+3.01370892E-05
26.000,26.0051,+2.59989070E+01,+2.59988801E+01,+2.59989700E+01,+3.13046409E-05
26.010,26.0149,+2.60087242E+01,+2.60086852E+01,+2.60087752E+01,+3.01389753E-05
26.020,26.0247,+2.60186073E+01,+2.60185504E+01,+2.60186703E+01,+3.66017171E-05
26.030,26.0352,+2.60290662E+01,+2.60290452E+01,+2.60291052E+01,+2.69803043E-05
26.040,26.0451,+2.60389044E+01,+2.60388804E+01,+2.60389404E+01,+2.24366958E-05
26.050,26.0550,+2.60487965E+01,+2.60487155E+01,+2.60488355E+01,+3.56050829E-05
26.060,26.0649,+2.60586437E+01,+2.60585807E+01,+2.60587006E+01,+3.40529844E-05
26.070,26.0747,+2.60685148E+01,+2.60684758E+01,+2.60685658E+01,+3.29863112E-05
26.080,26.0849,+2.60788447E+01,+2.60787908E+01,+2.60789107E+01,+3.22966985E-05
26.090,26.0950,+2.60887459E+01,+2.60886859E+01,+2.60888058E+01,+3.28464319E-05
26.100,26.1048,+2.60986620E+01,+2.60986410E+01,+2.60987010E+01,+1.91982480E-05
26.110,26.1148,+2.61085631E+01,+2.61085061E+01,+2.61086261E+01,+3.89812554E-05
26.120,26.1246,+2.61184792E+01,+2.61184313E+01,+2.61185212E+01,+2.39939606E-05
26.130,26.1350,+2.61288032E+01,+2.61287462E+01,+2.61288661E+01,+3.89797972E-05
26.140,26.1449,+2.61386353E+01,+2.61386113E+01,+2.61386713E+01,+2.24366958E-05
26.150,26.1547,+2.61485245E+01,+2.61485065E+01,+2.61485664E+01,+1.98875968E-05
26.160,26.1647,+2.61584226E+01,+2.61583716E+01,+2.61584616E+01,+2.34209093E-05
26.170,26.1745,+2.61682518E+01,+2.61682068E+01,+2.61682967E+01,+3.07273362E-05
26.180,26.1848,+2.61786596E+01,+2.61786117E+01,+2.61787016E+01,+2.74833650E-05
26.190,26.1948,+2.61885338E+01,+2.61885068E+01,+2.61885668E+01,+2.49053285E-05
26.200,26.2046,+2.61984199E+01,+2.61984019E+01,+2.61984619E+01,+1.98904549E-05
26.210,26.2143,+2.62082731E+01,+2.62082371E+01,+2.62082971E+01,+2.61413768E-05
26.220,26.2243,+2.62181772E+01,+2.62181022E+01,+2.62182222E+01,+3.61123485E-05
26.230,26.2349,+2.62285521E+01,+2.62285371E+01,+2.62285671E+01,+1.49919605E-05
26.240,26.2448,+2.62384472E+01,+2.62384323E+01,+2.62385222E+01,+2.76483326E-05
26.250,26.2547,+2.62483574E+01,+2.62483274E+01,+2.62483874E+01,+1.89688914E-05
26.260,26.2645,+2.62582135E+01,+2.62581925E+01,+2.62582525E+01,+2.34160547E-05
26.270,26.2742,+2.62680187E+01,+2.62679977E+01,+2.62680277E+01,+1.37458184E-05
26.280,26.2845,+2.62784026E+01,+2.62783726E+01,+2.62784626E+01,+2.68154666E-05
26.290,26.2943,+2.62882348E+01,+2.62882078E+01,+2.62882677E+01,+2.49076108E-05
26.300,26.3043,+2.62981899E+01,+2.62981629E+01,+2.62982228E+01,+2.09889613E-05
26.310,26.3143,+2.63079830E+01,+2.63079381E+01,+2.63079980E+01,+2.01121299E-05
26.320,26.3240,+2.63178662E+01,+2.63178032E+01,+2.63178932E+01,+2.82825139E-05
26.330,26.3345,+2.63281871E+01,+2.63281481E+01,+2.63282381E+01,+2.34209093E-05
26.340,26.3444,+2.63380972E+01,+2.63380733E+01,+2.63381032E+01,+1.19875003E-05
26.350,26.3542,+2.63479204E+01,+2.63478484E+01,+2.63479684E+01,+4.87214652E-05
26.360,26.3640,+2.63577946E+01,+2.63577736E+01,+2.63578335E+01,+1.91952869E-05
26.370,26.3738,+2.63675308E+01,+2.63674588E+01,+2.63675787E+01,+4.06725605E-05
26.380,26.3854,+2.63790961E+01,+2.63790631E+01,+2.63791531E+01,+2.82925613E-05
26.390,26.3953,+2.63890662E+01,+2.63890482E+01,+2.63891082E+01,+1.98904549E-05
26.400,26.4050,+2.63988534E+01,+2.63987934E+01,+2.63989133E+01,+3.54819396E-05
26.410,26.4149,+2.64086765E+01,+2.64086585E+01,+2.64086885E+01,+1.46971083E-05
26.420,26.4252,+2.64190274E+01,+2.64189735E+01,+2.64190934E+01,+3.22949384E-05
26.430,26.4350,+2.64288896E+01,+2.64288386E+01,+2.64289286E+01,+2.69908365E-05
26.440,26.4449,+2.64387218E+01,+2.64387038E+01,+2.64387637E+01,+1.98961697E-05
26.450,26.4552,+2.64490367E+01,+2.64489587E+01,+2.64490787E+01,+3.59846228E-05
