Test Setup Parameters
DMM Model: SDM3055
PSU Model: DP832
PSU Channel: 2
voltMin: 0.000
voltMax: 32.000
voltStep: 0.001
currentLimit: 1.000
overCurrentLimit: OFF
dmmMeasureMode: average
dmmMeasureCount: 10
cmdDelay: 0.01
measDelay: 1
startTime: 2018-03-24 01:06:07.348788
endTime: 2018-03-24 06:54:58.846738
elapsedTime: 5:48:51.497950
DP832 Initial System Temp: 28.32C
DP832 Ending System Temp: 27.48C
Run Notes:
START DATA CAPTURE
SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
24.483,24.4808,+2.44782258E+01,+2.44781479E+01,+2.44782678E+01,+3.33888174E-05
24.484,24.4818,+2.44792723E+01,+2.44792573E+01,+2.44792873E+01,+1.49881684E-05
24.485,24.4830,+2.44802678E+01,+2.44802169E+01,+2.44803068E+01,+2.69845177E-05
24.486,24.4839,+2.44813293E+01,+2.44812963E+01,+2.44813563E+01,+2.09916694E-05
24.487,24.4852,+2.44824448E+01,+2.44824358E+01,+2.44824657E+01,+1.37375453E-05
24.488,24.4859,+2.44834852E+01,+2.44834253E+01,+2.44835152E+01,+2.99839209E-05
24.489,24.4873,+2.44845617E+01,+2.44845047E+01,+2.44846247E+01,+3.65986109E-05
24.490,24.4881,+2.44855452E+01,+2.44854643E+01,+2.44856142E+01,+4.25121119E-05
24.491,24.4892,+2.44866247E+01,+2.44866037E+01,+2.44866637E+01,+1.91982480E-05
24.492,24.4903,+2.44876652E+01,+2.44876232E+01,+2.44876832E+01,+1.98904549E-05
24.493,24.4907,+2.44881929E+01,+2.44881629E+01,+2.44882229E+01,+2.32283820E-05
24.494,24.4919,+2.44893054E+01,+2.44892124E+01,+2.44893923E+01,+5.27083035E-05
24.495,24.4928,+2.44902859E+01,+2.44902319E+01,+2.44903519E+01,+4.19806308E-05
24.496,24.4940,+2.44913654E+01,+2.44913114E+01,+2.44914014E+01,+3.49671552E-05
24.497,24.4949,+2.44923459E+01,+2.44922709E+01,+2.44924209E+01,+3.85162244E-05
24.498,24.4960,+2.44933984E+01,+2.44932904E+01,+2.44935003E+01,+7.12125605E-05
24.499,24.4970,+2.44944269E+01,+2.44943999E+01,+2.44944898E+01,+3.13046409E-05
24.500,24.4981,+2.44954763E+01,+2.44954194E+01,+2.44955093E+01,+2.49076108E-05
24.501,24.4993,+2.44965318E+01,+2.44964689E+01,+2.44965888E+01,+3.40546536E-05
24.502,24.5003,+2.44975303E+01,+2.44974884E+01,+2.44975783E+01,+2.39939606E-05
24.503,24.5014,+2.44985768E+01,+2.44985378E+01,+2.44986278E+01,+3.80470039E-05
24.504,24.5021,+2.44996323E+01,+2.44995873E+01,+2.44996773E+01,+2.41756909E-05
24.505,24.5034,+2.45006188E+01,+2.45005768E+01,+2.45006668E+01,+3.05808425E-05
24.506,24.5044,+2.45016863E+01,+2.45016563E+01,+2.45017163E+01,+2.32283820E-05
24.507,24.5047,+2.45022050E+01,+2.45021661E+01,+2.45022560E+01,+3.01370892E-05
24.508,24.5061,+2.45032905E+01,+2.45031856E+01,+2.45033655E+01,+5.88357929E-05
24.509,24.5069,+2.45042890E+01,+2.45042650E+01,+2.45043250E+01,+2.24366958E-05
24.510,24.5079,+2.45053535E+01,+2.45052845E+01,+2.45054045E+01,+3.80470039E-05
24.511,24.5090,+2.45063430E+01,+2.45063040E+01,+2.45063940E+01,+2.69866241E-05
24.512,24.5101,+2.45073895E+01,+2.45073535E+01,+2.45074435E+01,+2.93806766E-05
24.513,24.5111,+2.45084150E+01,+2.45083730E+01,+2.45084330E+01,+2.39844825E-05
24.514,24.5121,+2.45094705E+01,+2.45093925E+01,+2.45094825E+01,+2.74771594E-05
24.515,24.5132,+2.45105200E+01,+2.45104720E+01,+2.45105619E+01,+2.74792281E-05
24.516,24.5144,+2.45115694E+01,+2.45115215E+01,+2.45116114E+01,+3.05771247E-05
24.517,24.5153,+2.45126609E+01,+2.45126309E+01,+2.45126909E+01,+2.32308291E-05
24.518,24.5163,+2.45136654E+01,+2.45136204E+01,+2.45137104E+01,+3.07254862E-05
24.519,24.5168,+2.45142201E+01,+2.45141602E+01,+2.45142801E+01,+4.02299120E-05
24.520,24.5178,+2.45152876E+01,+2.45152396E+01,+2.45153296E+01,+3.05789836E-05
24.521,24.5190,+2.45163251E+01,+2.45162591E+01,+2.45163791E+01,+3.22949384E-05
24.522,24.5201,+2.45173356E+01,+2.45172786E+01,+2.45173986E+01,+3.89812554E-05
24.523,24.5209,+2.45183911E+01,+2.45183581E+01,+2.45184481E+01,+2.82825139E-05
24.524,24.5218,+2.45195125E+01,+2.45194676E+01,+2.45195875E+01,+3.35247383E-05
24.525,24.5231,+2.45205890E+01,+2.45205470E+01,+2.45206370E+01,+2.74833650E-05
24.526,24.5244,+2.45216175E+01,+2.45215965E+01,+2.45216565E+01,+1.92012087E-05
24.527,24.5252,+2.45226220E+01,+2.45225560E+01,+2.45226760E+01,+3.74522123E-05
24.528,24.5263,+2.45237015E+01,+2.45236355E+01,+2.45237554E+01,+2.93787418E-05
24.529,24.5274,+2.45246730E+01,+2.45246250E+01,+2.45247450E+01,+4.06711629E-05
24.530,24.5284,+2.45257675E+01,+2.45257045E+01,+2.45258244E+01,+3.13028250E-05
24.531,24.5290,+2.45263072E+01,+2.45262742E+01,+2.45263342E+01,+2.09862529E-05
24.532,24.5300,+2.45274046E+01,+2.45273837E+01,+2.45274436E+01,+2.69866241E-05
24.533,24.5310,+2.45284271E+01,+2.45283732E+01,+2.45284631E+01,+2.24417622E-05
24.534,24.5322,+2.45294736E+01,+2.45294227E+01,+2.45295126E+01,+2.34209093E-05
24.535,24.5332,+2.45304841E+01,+2.45304422E+01,+2.45305321E+01,+3.05771247E-05
24.536,24.5342,+2.45315696E+01,+2.45315216E+01,+2.45316116E+01,+2.74812966E-05
24.537,24.5352,+2.45325681E+01,+2.45325111E+01,+2.45326011E+01,+2.82905521E-05
24.538,24.5363,+2.45336146E+01,+2.45335306E+01,+2.45337105E+01,+5.96685067E-05
24.539,24.5373,+2.45346821E+01,+2.45346401E+01,+2.45347300E+01,+2.74812966E-05
24.540,24.5382,+2.45357825E+01,+2.45357196E+01,+2.45358095E+01,+3.13046409E-05
24.541,24.5393,+2.45368470E+01,+2.45367990E+01,+2.45368890E+01,+3.05827012E-05
24.542,24.5403,+2.45378725E+01,+2.45377885E+01,+2.45379085E+01,+3.74522123E-05
24.543,24.5416,+2.45388680E+01,+2.45388380E+01,+2.45388980E+01,+1.89628971E-05
24.544,24.5424,+2.45398965E+01,+2.45398275E+01,+2.45399775E+01,+4.03413818E-05
24.545,24.5429,+2.45404182E+01,+2.45403973E+01,+2.45404272E+01,+1.37458184E-05
24.546,24.5441,+2.45414347E+01,+2.45413868E+01,+2.45414767E+01,+2.39915914E-05
24.547,24.5450,+2.45424782E+01,+2.45424363E+01,+2.45425262E+01,+3.33888174E-05
24.548,24.5461,+2.45435577E+01,+2.45435157E+01,+2.45436057E+01,+3.05771247E-05
24.549,24.5472,+2.45445532E+01,+2.45444753E+01,+2.45445952E+01,+3.83994568E-05
24.550,24.5484,+2.45456417E+01,+2.45456147E+01,+2.45456747E+01,+2.09862529E-05
24.551,24.5495,+2.45467002E+01,+2.45466642E+01,+2.45467241E+01,+2.24366958E-05
24.552,24.5504,+2.45477436E+01,+2.45476837E+01,+2.45477736E+01,+2.32259347E-05
24.553,24.5515,+2.45487482E+01,+2.45487032E+01,+2.45488231E+01,+4.07842141E-05
24.554,24.5525,+2.45498036E+01,+2.45497527E+01,+2.45498426E+01,+3.29828645E-05
24.555,24.5535,+2.45507872E+01,+2.45507422E+01,+2.45508321E+01,+2.76462766E-05
24.556,24.5544,+2.45518696E+01,+2.45518216E+01,+2.45518816E+01,+1.98875968E-05
24.557,24.5550,+2.45523884E+01,+2.45523314E+01,+2.45524213E+01,+3.13010090E-05
24.558,24.5561,+2.45534378E+01,+2.45534109E+01,+2.45535008E+01,+3.13046409E-05
24.559,24.5569,+2.45545143E+01,+2.45544603E+01,+2.45545503E+01,+2.93806766E-05
24.560,24.5583,+2.45555698E+01,+2.45554798E+01,+2.45556598E+01,+4.64506458E-05
24.561,24.5592,+2.45566433E+01,+2.45565893E+01,+2.45566793E+01,+2.61392023E-05
24.562,24.5602,+2.45575938E+01,+2.45575488E+01,+2.45576388E+01,+2.41780421E-05
24.563,24.5611,+2.45586763E+01,+2.45586283E+01,+2.45587183E+01,+3.33871149E-05
24.564,24.5622,+2.45596568E+01,+2.45596178E+01,+2.45597078E+01,+3.56066793E-05
24.565,24.5633,+2.45607183E+01,+2.45606673E+01,+2.45607572E+01,+3.01352030E-05
24.566,24.5643,+2.45617228E+01,+2.45616868E+01,+2.45617468E+01,+2.24417622E-05
24.567,24.5653,+2.45628442E+01,+2.45627962E+01,+2.45628862E+01,+3.05771247E-05
24.568,24.5663,+2.45639237E+01,+2.45638757E+01,+2.45639657E+01,+2.39892220E-05
24.569,24.5671,+2.45643855E+01,+2.45643255E+01,+2.45644454E+01,+3.54787354E-05
24.570,24.5680,+2.45654349E+01,+2.45654050E+01,+2.45654649E+01,+1.89628971E-05
24.571,24.5690,+2.45664455E+01,+2.45663945E+01,+2.45664844E+01,+2.69887304E-05
24.572,24.5701,+2.45675189E+01,+2.45674739E+01,+2.45675939E+01,+4.07842141E-05
24.573,24.5712,+2.45685294E+01,+2.45684934E+01,+2.45685534E+01,+2.24392291E-05
24.574,24.5722,+2.45695759E+01,+2.45695429E+01,+2.45696029E+01,+2.49007633E-05
24.575,24.5732,+2.45706764E+01,+2.45706524E+01,+2.45707124E+01,+1.79875718E-05
24.576,24.5744,+2.45717378E+01,+2.45717019E+01,+2.45717618E+01,+2.24392291E-05
24.577,24.5753,+2.45727933E+01,+2.45727513E+01,+2.45728113E+01,+1.98847384E-05
24.578,24.5764,+2.45737978E+01,+2.45737708E+01,+2.45738308E+01,+2.09862529E-05
24.579,24.5774,+2.45747873E+01,+2.45747304E+01,+2.45748203E+01,+2.82885427E-05
24.580,24.5785,+2.45758758E+01,+2.45758398E+01,+2.45759298E+01,+2.93806766E-05
24.581,24.5795,+2.45768533E+01,+2.45768293E+01,+2.45768893E+01,+1.79938910E-05
24.582,24.5806,+2.45778848E+01,+2.45778189E+01,+2.45779388E+01,+3.74522123E-05
24.583,24.5810,+2.45784276E+01,+2.45783886E+01,+2.45784785E+01,+2.69866241E-05
24.584,24.5820,+2.45794111E+01,+2.45793481E+01,+2.45794381E+01,+2.49098928E-05
24.585,24.5831,+2.45805265E+01,+2.45804875E+01,+2.45805775E+01,+3.01370892E-05
24.586,24.5842,+2.45815490E+01,+2.45815070E+01,+2.45815670E+01,+1.98933125E-05
24.587,24.5852,+2.45826315E+01,+2.45825865E+01,+2.45827065E+01,+3.61060517E-05
24.588,24.5863,+2.45836090E+01,+2.45835460E+01,+2.45836360E+01,+3.13064567E-05
24.589,24.5872,+2.45846495E+01,+2.45846255E+01,+2.45847155E+01,+2.93748719E-05
24.590,24.5883,+2.45857739E+01,+2.45857350E+01,+2.45857949E+01,+1.92071286E-05
24.591,24.5894,+2.45867665E+01,+2.45866345E+01,+2.45868444E+01,+6.45898769E-05
24.592,24.5904,+2.45878459E+01,+2.45878039E+01,+2.45878939E+01,+2.74854332E-05
24.593,24.5916,+2.45888894E+01,+2.45888534E+01,+2.45889134E+01,+2.61413768E-05
24.594,24.5925,+2.45899269E+01,+2.45899029E+01,+2.45899629E+01,+2.61392023E-05
24.595,24.5931,+2.45904936E+01,+2.45904726E+01,+2.45905026E+01,+1.37416825E-05
24.596,24.5941,+2.45914951E+01,+2.45914022E+01,+2.45915521E+01,+4.12222896E-05
24.597,24.5951,+2.45925326E+01,+2.45924816E+01,+2.45926016E+01,+3.80484979E-05
24.598,24.5961,+2.45935341E+01,+2.45935011E+01,+2.45935911E+01,+2.82925613E-05
24.599,24.5972,+2.45945656E+01,+2.45944607E+01,+2.45946106E+01,+4.69339554E-05
24.600,24.5982,+2.45956241E+01,+2.45955102E+01,+2.45957500E+01,+6.26120054E-05
24.601,24.5994,+2.45966976E+01,+2.45966496E+01,+2.45967695E+01,+3.84024174E-05
24.602,24.6003,+2.45976541E+01,+2.45976091E+01,+2.45976691E+01,+2.01149560E-05
24.603,24.6013,+2.45986436E+01,+2.45985986E+01,+2.45986586E+01,+2.01177817E-05
24.604,24.6023,+2.45996901E+01,+2.45996481E+01,+2.45997081E+01,+1.98875968E-05
24.605,24.6034,+2.46007246E+01,+2.46006976E+01,+2.46007576E+01,+2.09916694E-05
24.606,24.6044,+2.46018131E+01,+2.46017771E+01,+2.46018370E+01,+2.61370275E-05
24.607,24.6048,+2.46023378E+01,+2.46022868E+01,+2.46023768E+01,+3.29794175E-05
24.608,24.6065,+2.46038910E+01,+2.46038760E+01,+2.46039360E+01,+2.01093034E-05
24.609,24.6070,+2.46044308E+01,+2.46043858E+01,+2.46045057E+01,+3.07273362E-05
24.610,24.6080,+2.46054893E+01,+2.46054053E+01,+2.46055852E+01,+7.07038728E-05
24.611,24.6091,+2.46065267E+01,+2.46064848E+01,+2.46065747E+01,+2.74792281E-05
24.612,24.6101,+2.46075402E+01,+2.46075043E+01,+2.46075942E+01,+2.93768069E-05
24.613,24.6112,+2.46085597E+01,+2.46085238E+01,+2.46085837E+01,+1.79907317E-05
24.614,24.6123,+2.46096692E+01,+2.46096332E+01,+2.46096932E+01,+1.79844114E-05
24.615,24.6132,+2.46106737E+01,+2.46106227E+01,+2.46107127E+01,+3.01314302E-05
24.616,24.6142,+2.46116482E+01,+2.46115823E+01,+2.46116722E+01,+2.61370275E-05
24.617,24.6153,+2.46127637E+01,+2.46127517E+01,+2.46127817E+01,+1.46893709E-05
24.618,24.6163,+2.46138521E+01,+2.46138012E+01,+2.46138911E+01,+2.69845177E-05
24.619,24.6174,+2.46147967E+01,+2.46147607E+01,+2.46148806E+01,+3.22984585E-05
24.620,24.6185,+2.46159121E+01,+2.46158701E+01,+2.46159601E+01,+2.74854332E-05
24.621,24.6191,+2.46163739E+01,+2.46163199E+01,+2.46164099E+01,+2.24341621E-05
24.622,24.6201,+2.46174204E+01,+2.46173694E+01,+2.46174594E+01,+2.69866241E-05
24.623,24.6210,+2.46185508E+01,+2.46185088E+01,+2.46185988E+01,+2.39915914E-05
24.624,24.6222,+2.46195553E+01,+2.46195283E+01,+2.46195883E+01,+2.09916694E-05
24.625,24.6231,+2.46206528E+01,+2.46206078E+01,+2.46206978E+01,+3.07236361E-05
24.626,24.6244,+2.46216963E+01,+2.46216573E+01,+2.46217473E+01,+3.01370892E-05
24.627,24.6252,+2.46227188E+01,+2.46226768E+01,+2.46227668E+01,+3.05808425E-05
24.628,24.6263,+2.46237833E+01,+2.46237263E+01,+2.46238162E+01,+3.40563227E-05
24.629,24.6273,+2.46248207E+01,+2.46248058E+01,+2.46248657E+01,+2.41709880E-05
24.630,24.6286,+2.46258492E+01,+2.46257953E+01,+2.46258852E+01,+2.61413768E-05
24.631,24.6294,+2.46268747E+01,+2.46268447E+01,+2.46269047E+01,+1.34109126E-05
24.632,24.6306,+2.46279122E+01,+2.46278642E+01,+2.46279242E+01,+1.98847384E-05
24.633,24.6311,+2.46284070E+01,+2.46283440E+01,+2.46284640E+01,+3.66001641E-05
24.634,24.6321,+2.46295014E+01,+2.46294535E+01,+2.46295434E+01,+3.05808425E-05
24.635,24.6331,+2.46305869E+01,+2.46305030E+01,+2.46306229E+01,+3.74506945E-05
24.636,24.6341,+2.46315734E+01,+2.46315224E+01,+2.46316124E+01,+2.69887304E-05
24.637,24.6350,+2.46325779E+01,+2.46325120E+01,+2.46326319E+01,+3.49671552E-05
24.638,24.6360,+2.46335914E+01,+2.46335015E+01,+2.46336214E+01,+4.02299120E-05
24.639,24.6373,+2.46346799E+01,+2.46346409E+01,+2.46347009E+01,+1.91952869E-05
24.640,24.6385,+2.46360232E+01,+2.46359603E+01,+2.46360502E+01,+3.13028250E-05
24.641,24.6401,+2.46373786E+01,+2.46373396E+01,+2.46373996E+01,+1.91982480E-05
24.642,24.6413,+2.46386619E+01,+2.46386290E+01,+2.46387189E+01,+2.49053285E-05
24.643,24.6425,+2.46399723E+01,+2.46399183E+01,+2.46400083E+01,+2.93826113E-05
24.644,24.6437,+2.46411147E+01,+2.46410578E+01,+2.46411477E+01,+3.40613297E-05
24.645,24.6448,+2.46422452E+01,+2.46421672E+01,+2.46422872E+01,+3.33871149E-05
24.646,24.6460,+2.46434146E+01,+2.46433666E+01,+2.46434566E+01,+3.83994568E-05
24.647,24.6463,+2.46439603E+01,+2.46439064E+01,+2.46439963E+01,+2.93768069E-05
24.648,24.6476,+2.46450308E+01,+2.46449858E+01,+2.46450758E+01,+2.76462766E-05
24.649,24.6486,+2.46460113E+01,+2.46459454E+01,+2.46460653E+01,+4.19806308E-05
24.650,24.6498,+2.46469739E+01,+2.46469349E+01,+2.46469948E+01,+2.34184821E-05
24.651,24.6506,+2.46479604E+01,+2.46479244E+01,+2.46480143E+01,+2.24341621E-05
24.652,24.6517,+2.46490608E+01,+2.46490039E+01,+2.46491238E+01,+3.89797972E-05
24.653,24.6529,+2.46501613E+01,+2.46501133E+01,+2.46502332E+01,+4.28265076E-05
24.654,24.6538,+2.46512018E+01,+2.46511928E+01,+2.46512228E+01,+1.37375453E-05
24.655,24.6546,+2.46521733E+01,+2.46520623E+01,+2.46522423E+01,+4.84429944E-05
24.656,24.6558,+2.46531928E+01,+2.46531418E+01,+2.46532618E+01,+4.03427908E-05
24.657,24.6569,+2.46542423E+01,+2.46541913E+01,+2.46543112E+01,+4.03399727E-05
24.658,24.6579,+2.46552678E+01,+2.46552408E+01,+2.46553008E+01,+2.09889613E-05
24.659,24.6584,+2.46558225E+01,+2.46557805E+01,+2.46558705E+01,+3.05789836E-05
24.660,24.6594,+2.46568150E+01,+2.46567700E+01,+2.46568900E+01,+5.06211549E-05
24.661,24.6604,+2.46578645E+01,+2.46578495E+01,+2.46579095E+01,+2.01149560E-05
24.662,24.6614,+2.46589470E+01,+2.46588990E+01,+2.46589889E+01,+2.39915914E-05
24.663,24.6625,+2.46599125E+01,+2.46598585E+01,+2.46600084E+01,+3.97766228E-05
24.664,24.6635,+2.46608870E+01,+2.46608480E+01,+2.46609380E+01,+3.01408613E-05
24.665,24.6645,+2.46619665E+01,+2.46619275E+01,+2.46619875E+01,+1.91982480E-05
24.666,24.6655,+2.46629800E+01,+2.46629170E+01,+2.46630370E+01,+4.33502414E-05
24.667,24.6664,+2.46639635E+01,+2.46639065E+01,+2.46640265E+01,+4.12236686E-05
24.668,24.6676,+2.46649620E+01,+2.46648661E+01,+2.46650460E+01,+4.40681128E-05
24.669,24.6685,+2.46660565E+01,+2.46660355E+01,+2.46660954E+01,+1.91923254E-05
24.670,24.6697,+2.46671089E+01,+2.46670850E+01,+2.46671449E+01,+1.79907317E-05
24.671,24.6703,+2.46676367E+01,+2.46675947E+01,+2.46676847E+01,+3.33922222E-05
24.672,24.6714,+2.46687222E+01,+2.46686742E+01,+2.46687641E+01,+2.39868524E-05
24.673,24.6723,+2.46696457E+01,+2.46695737E+01,+2.46697237E+01,+4.68393915E-05
24.674,24.6733,+2.46707132E+01,+2.46706532E+01,+2.46707731E+01,+4.02284990E-05
24.675,24.6743,+2.46717537E+01,+2.46717027E+01,+2.46718226E+01,+3.56050829E-05
24.676,24.6755,+2.46727912E+01,+2.46727222E+01,+2.46728421E+01,+3.56018897E-05
24.677,24.6765,+2.46737927E+01,+2.46737417E+01,+2.46738316E+01,+2.34184821E-05
24.678,24.6775,+2.46748421E+01,+2.46747912E+01,+2.46748811E+01,+2.34184821E-05
24.679,24.6785,+2.46758287E+01,+2.46757807E+01,+2.46759006E+01,+3.05734064E-05
24.680,24.6793,+2.46768632E+01,+2.46768302E+01,+2.46768901E+01,+2.09970845E-05
24.681,24.6805,+2.46779456E+01,+2.46778797E+01,+2.46779996E+01,+3.49655295E-05
24.682,24.6815,+2.46789681E+01,+2.46789291E+01,+2.46790191E+01,+3.29828645E-05
24.683,24.6826,+2.46799366E+01,+2.46798887E+01,+2.46799786E+01,+3.59830432E-05
24.684,24.6832,+2.46809621E+01,+2.46809082E+01,+2.46809981E+01,+2.93806766E-05
24.685,24.6839,+2.46815169E+01,+2.46814479E+01,+2.46815978E+01,+3.80440157E-05
24.686,24.6850,+2.46825064E+01,+2.46824674E+01,+2.46825274E+01,+1.92012087E-05
24.687,24.6860,+2.46835499E+01,+2.46834869E+01,+2.46836068E+01,+3.89783388E-05
24.688,24.6871,+2.46846203E+01,+2.46845963E+01,+2.46846563E+01,+2.24316282E-05
24.689,24.6883,+2.46855979E+01,+2.46855859E+01,+2.46856158E+01,+1.46932401E-05
24.690,24.6891,+2.46866323E+01,+2.46866054E+01,+2.46866653E+01,+2.49098928E-05
24.691,24.6901,+2.46876219E+01,+2.46875949E+01,+2.46876848E+01,+3.13046409E-05
24.692,24.6912,+2.46886354E+01,+2.46886144E+01,+2.46886444E+01,+1.37334069E-05
24.693,24.6922,+2.46896579E+01,+2.46896039E+01,+2.46897238E+01,+3.97809098E-05
24.694,24.6933,+2.46907403E+01,+2.46907133E+01,+2.46907733E+01,+2.09889613E-05
24.695,24.6941,+2.46918168E+01,+2.46917628E+01,+2.46918528E+01,+3.22984585E-05
24.696,24.6954,+2.46928243E+01,+2.46927823E+01,+2.46928723E+01,+3.33871149E-05
24.697,24.6959,+2.46933580E+01,+2.46933221E+01,+2.46933820E+01,+2.24341621E-05
24.698,24.6970,+2.46944105E+01,+2.46943416E+01,+2.46944615E+01,+3.80470039E-05
24.699,24.6980,+2.46953970E+01,+2.46953311E+01,+2.46954510E+01,+3.22966985E-05
24.700,24.6990,+2.46964045E+01,+2.46963806E+01,+2.46964405E+01,+2.24366958E-05
24.701,24.6999,+2.46974150E+01,+2.46973701E+01,+2.46974900E+01,+4.07828204E-05
24.702,24.7010,+2.46984226E+01,+2.46983896E+01,+2.46984795E+01,+3.13064567E-05
24.703,24.7021,+2.46994271E+01,+2.46993491E+01,+2.46994690E+01,+3.84024174E-05
24.704,24.7032,+2.47004106E+01,+2.47003686E+01,+2.47004585E+01,+2.39892220E-05
24.705,24.7039,+2.47014870E+01,+2.47014181E+01,+2.47015380E+01,+3.29811410E-05
24.706,24.7051,+2.47026115E+01,+2.47025575E+01,+2.47026775E+01,+3.22931783E-05
24.707,24.7062,+2.47035440E+01,+2.47035170E+01,+2.47035770E+01,+1.61492293E-05
24.708,24.7072,+2.47045785E+01,+2.47045365E+01,+2.47046265E+01,+3.05808425E-05
24.709,24.7077,+2.47050433E+01,+2.47050163E+01,+2.47050763E+01,+2.09889613E-05
24.710,24.7086,+2.47061438E+01,+2.47060958E+01,+2.47062157E+01,+4.68393915E-05
24.711,24.7098,+2.47071992E+01,+2.47071453E+01,+2.47072352E+01,+2.93806766E-05
24.712,24.7108,+2.47081917E+01,+2.47081348E+01,+2.47082247E+01,+2.49053285E-05
24.713,24.7119,+2.47092292E+01,+2.47091843E+01,+2.47092442E+01,+2.01121299E-05
24.714,24.7128,+2.47102217E+01,+2.47101438E+01,+2.47102637E+01,+3.83979765E-05
24.715,24.7138,+2.47113162E+01,+2.47112832E+01,+2.47113432E+01,+1.61527488E-05
24.716,24.7148,+2.47122907E+01,+2.47122428E+01,+2.47123327E+01,+2.74854332E-05
24.717,24.7160,+2.47133402E+01,+2.47133222E+01,+2.47133822E+01,+2.39797420E-05
24.718,24.7168,+2.47143987E+01,+2.47143417E+01,+2.47144317E+01,+3.13064567E-05
24.719,24.7180,+2.47153642E+01,+2.47153312E+01,+2.47153912E+01,+1.61421880E-05
24.720,24.7190,+2.47164137E+01,+2.47163507E+01,+2.47164407E+01,+3.13064567E-05
24.721,24.7201,+2.47175531E+01,+2.47175202E+01,+2.47175801E+01,+1.61457090E-05
24.722,24.7209,+2.47185487E+01,+2.47185097E+01,+2.47185996E+01,+2.34257629E-05
24.723,24.7216,+2.47191154E+01,+2.47190794E+01,+2.47191394E+01,+1.79970498E-05
24.724,24.7228,+2.47201349E+01,+2.47200689E+01,+2.47201888E+01,+3.97751937E-05
24.725,24.7238,+2.47211094E+01,+2.47210884E+01,+2.47211184E+01,+1.37416825E-05
24.726,24.7247,+2.47221499E+01,+2.47221079E+01,+2.47221979E+01,+2.39868524E-05
24.727,24.7257,+2.47231454E+01,+2.47230974E+01,+2.47231874E+01,+2.39868524E-05
24.728,24.7269,+2.47242069E+01,+2.47241769E+01,+2.47242369E+01,+1.34151505E-05
24.729,24.7276,+2.47252713E+01,+2.47252264E+01,+2.47253163E+01,+3.07254862E-05
24.730,24.7288,+2.47262968E+01,+2.47262459E+01,+2.47263658E+01,+3.29845879E-05
24.731,24.7299,+2.47273013E+01,+2.47272354E+01,+2.47273853E+01,+4.19792767E-05
24.732,24.7309,+2.47283298E+01,+2.47282849E+01,+2.47283748E+01,+2.41780421E-05
24.733,24.7320,+2.47293194E+01,+2.47292744E+01,+2.47293643E+01,+2.41733396E-05
24.734,24.7329,+2.47303389E+01,+2.47303239E+01,+2.47303838E+01,+2.01177817E-05
24.735,24.7334,+2.47309116E+01,+2.47308636E+01,+2.47309536E+01,+2.39915914E-05
24.736,24.7345,+2.47319011E+01,+2.47318531E+01,+2.47319431E+01,+3.33905199E-05
24.737,24.7355,+2.47329236E+01,+2.47328726E+01,+2.47330225E+01,+5.37241234E-05
24.738,24.7366,+2.47339941E+01,+2.47339821E+01,+2.47340120E+01,+1.46893709E-05
24.739,24.7377,+2.47350256E+01,+2.47349716E+01,+2.47350915E+01,+3.74522123E-05
24.740,24.7388,+2.47360181E+01,+2.47359911E+01,+2.47360510E+01,+1.61386662E-05
24.741,24.7396,+2.47370915E+01,+2.47370406E+01,+2.47371305E+01,+2.34209093E-05
24.742,24.7407,+2.47380930E+01,+2.47380301E+01,+2.47381500E+01,+4.12250474E-05
24.743,24.7418,+2.47391395E+01,+2.47390796E+01,+2.47391695E+01,+3.28464319E-05
24.744,24.7429,+2.47401770E+01,+2.47401290E+01,+2.47402190E+01,+2.39868524E-05
24.745,24.7438,+2.47411995E+01,+2.47411785E+01,+2.47412685E+01,+3.01314302E-05
24.746,24.7449,+2.47422640E+01,+2.47422280E+01,+2.47422880E+01,+2.24442950E-05
24.747,24.7452,+2.47427557E+01,+2.47427078E+01,+2.47428277E+01,+3.05752656E-05
24.748,24.7462,+2.47437543E+01,+2.47436973E+01,+2.47438472E+01,+4.53747576E-05
24.749,24.7473,+2.47447947E+01,+2.47447768E+01,+2.47448367E+01,+2.39915914E-05
24.750,24.7483,+2.47458172E+01,+2.47457963E+01,+2.47458562E+01,+1.91982480E-05
24.751,24.7493,+2.47468427E+01,+2.47467858E+01,+2.47468757E+01,+3.40613297E-05
24.752,24.7504,+2.47478892E+01,+2.47478353E+01,+2.47479252E+01,+2.61413768E-05
24.753,24.7515,+2.47489507E+01,+2.47488847E+01,+2.47490047E+01,+3.22949384E-05
24.754,24.7524,+2.47500302E+01,+2.47499642E+01,+2.47500841E+01,+3.97809098E-05
24.755,24.7536,+2.47510737E+01,+2.47510137E+01,+2.47511336E+01,+3.28498929E-05
24.756,24.7547,+2.47521141E+01,+2.47520332E+01,+2.47521831E+01,+4.45734358E-05
24.757,24.7556,+2.47530887E+01,+2.47530527E+01,+2.47531127E+01,+1.79970498E-05
24.758,24.7566,+2.47542341E+01,+2.47541621E+01,+2.47542821E+01,+4.06753556E-05
24.759,24.7578,+2.47552596E+01,+2.47551816E+01,+2.47553316E+01,+4.87214652E-05
24.760,24.7587,+2.47562821E+01,+2.47562311E+01,+2.47563511E+01,+3.29845879E-05
24.761,24.7595,+2.47568668E+01,+2.47568308E+01,+2.47568908E+01,+2.61435512E-05
