Test Setup Parameters
DMM Model: SDM3055
PSU Model: DP832
PSU Channel: 1
Load: open
voltMin: 0.000
voltMax: 32.000
voltStep: 0.001
currentLimit: 0.020
overCurrentLimit: 0.020
dmmMeasureMode: average
dmmMeasureCount: 10
cmdDelay: 0.01
measDelay: 1
startTime: 2018-04-15 16:36:36.184772
endTime: 2018-04-17 03:41:47.075619
elapsedTime: 1 day, 11:05:10.890847
DP832 Initial System Temp: 28.90C
DP832 Ending System Temp: 31.54C
Run Notes:
START DATA CAPTURE
SetVoltage,PsuMeasureVoltage,DmmAverageVoltage,DmmMinimumVoltage,DmmMaximumVoltage,DmmStandardDeviation
22.538,22.5413,+2.25341363E+01,+2.25341109E+01,+2.25341595E+01,+1.32424298E-05
22.539,22.5422,+2.25351081E+01,+2.25350783E+01,+2.25351492E+01,+1.83752526E-05
22.540,22.5433,+2.25361958E+01,+2.25361651E+01,+2.25362212E+01,+1.67708448E-05
22.541,22.5443,+2.25372516E+01,+2.25372034E+01,+2.25372968E+01,+3.02688326E-05
22.542,22.5452,+2.25382459E+01,+2.25382119E+01,+2.25382679E+01,+2.06297522E-05
22.543,22.5459,+2.25388054E+01,+2.25387647E+01,+2.25388319E+01,+2.12901250E-05
22.544,22.5469,+2.25398400E+01,+2.25398142E+01,+2.25398627E+01,+1.18635705E-05
22.545,22.5480,+2.25408798E+01,+2.25408525E+01,+2.25409085E+01,+1.51334773E-05
22.546,22.5491,+2.25419928E+01,+2.25419580E+01,+2.25420327E+01,+2.13913422E-05
22.547,22.5501,+2.25430509E+01,+2.25430262E+01,+2.25430972E+01,+1.91344836E-05
22.548,22.5511,+2.25440616E+01,+2.25440235E+01,+2.25440982E+01,+2.37881532E-05
22.549,22.5522,+2.25450678E+01,+2.25450469E+01,+2.25450954E+01,+1.37994729E-05
22.550,22.5533,+2.25461218E+01,+2.25460964E+01,+2.25461449E+01,+1.46409198E-05
22.551,22.5543,+2.25471388E+01,+2.25471160E+01,+2.25471720E+01,+1.89313960E-05
22.552,22.5553,+2.25481850E+01,+2.25481730E+01,+2.25482178E+01,+1.25866043E-05
22.553,22.5563,+2.25492547E+01,+2.25492113E+01,+2.25492898E+01,+2.46748832E-05
22.554,22.5572,+2.25502896E+01,+2.25502571E+01,+2.25503057E+01,+1.43764624E-05
22.555,22.5579,+2.25507733E+01,+2.25507352E+01,+2.25508323E+01,+2.70266153E-05
22.556,22.5590,+2.25518378E+01,+2.25518146E+01,+2.25518632E+01,+1.65987967E-05
22.557,22.5599,+2.25528484E+01,+2.25528118E+01,+2.25528716E+01,+1.52885623E-05
22.558,22.5610,+2.25539338E+01,+2.25538987E+01,+2.25539547E+01,+1.97023782E-05
22.559,22.5620,+2.25549367E+01,+2.25548997E+01,+2.25549669E+01,+1.97283271E-05
22.560,22.5631,+2.25559907E+01,+2.25559641E+01,+2.25560388E+01,+2.37067687E-05
22.561,22.5641,+2.25569931E+01,+2.25569688E+01,+2.25570174E+01,+1.52494730E-05
22.562,22.5652,+2.25580841E+01,+2.25580445E+01,+2.25581454E+01,+2.94656814E-05
22.563,22.5663,+2.25591463E+01,+2.25591239E+01,+2.25591725E+01,+1.89688914E-05
22.564,22.5673,+2.25601663E+01,+2.25601436E+01,+2.25602033E+01,+1.84862823E-05
22.565,22.5684,+2.25612166E+01,+2.25611893E+01,+2.25612379E+01,+1.33684595E-05
22.566,22.5694,+2.25622654E+01,+2.25622351E+01,+2.25622912E+01,+1.92233989E-05
22.567,22.5699,+2.25627860E+01,+2.25627468E+01,+2.25628365E+01,+2.69465737E-05
22.568,22.5709,+2.25638240E+01,+2.25637889E+01,+2.25638449E+01,+1.53238430E-05
22.569,22.5721,+2.25649153E+01,+2.25648608E+01,+2.25649579E+01,+3.04420475E-05
22.570,22.5731,+2.25659234E+01,+2.25659066E+01,+2.25659365E+01,+9.33493230E-06
22.571,22.5741,+2.25669894E+01,+2.25669486E+01,+2.25670196E+01,+2.29278856E-05
22.572,22.5751,+2.25680460E+01,+2.25680168E+01,+2.25680766E+01,+1.58328607E-05
22.573,22.5761,+2.25690544E+01,+2.25690141E+01,+2.25690850E+01,+1.85077941E-05
22.574,22.5773,+2.25700879E+01,+2.25700673E+01,+2.25701196E+01,+1.77729817E-05
22.575,22.5783,+2.25711195E+01,+2.25710870E+01,+2.25711393E+01,+1.43784392E-05
22.576,22.5793,+2.25721373E+01,+2.25721066E+01,+2.25721627E+01,+1.63468930E-05
22.577,22.5803,+2.25732002E+01,+2.25731599E+01,+2.25732346E+01,+2.24607512E-05
22.578,22.5815,+2.25742920E+01,+2.25742393E+01,+2.25743177E+01,+2.47381537E-05
22.579,22.5819,+2.25747745E+01,+2.25747360E+01,+2.25748444E+01,+3.25229509E-05
22.580,22.5831,+2.25758304E+01,+2.25757968E+01,+2.25758715E+01,+2.01826643E-05
22.581,22.5840,+2.25768900E+01,+2.25768426E+01,+2.25769285E+01,+2.80524561E-05
22.582,22.5851,+2.25779037E+01,+2.25778697E+01,+2.25779444E+01,+2.18722247E-05
22.583,22.5860,+2.25789528E+01,+2.25789117E+01,+2.25789752E+01,+1.88953305E-05
22.584,22.5872,+2.25799739E+01,+2.25799463E+01,+2.25800023E+01,+1.83163822E-05
22.585,22.5881,+2.25810276E+01,+2.25809996E+01,+2.25810705E+01,+2.24265595E-05
22.586,22.5893,+2.25821040E+01,+2.25820827E+01,+2.25821313E+01,+1.51391104E-05
22.587,22.5902,+2.25831445E+01,+2.25831098E+01,+2.25831845E+01,+2.45501684E-05
22.588,22.5913,+2.25841545E+01,+2.25841295E+01,+2.25841668E+01,+1.05767598E-05
22.589,22.5924,+2.25852010E+01,+2.25851678E+01,+2.25852313E+01,+2.12286275E-05
22.590,22.5935,+2.25862162E+01,+2.25861912E+01,+2.25862397E+01,+1.28325907E-05
22.591,22.5939,+2.25867570E+01,+2.25867439E+01,+2.25867813E+01,+1.18371883E-05
22.592,22.5948,+2.25877890E+01,+2.25877598E+01,+2.25878233E+01,+2.45964328E-05
22.593,22.5959,+2.25888475E+01,+2.25888168E+01,+2.25888691E+01,+1.42513696E-05
22.594,22.5970,+2.25898925E+01,+2.25898551E+01,+2.25899261E+01,+2.10619572E-05
22.595,22.5980,+2.25909458E+01,+2.25909121E+01,+2.25909719E+01,+1.78336460E-05
22.596,22.5991,+2.25919964E+01,+2.25919579E+01,+2.25920401E+01,+2.48927722E-05
22.597,22.6002,+2.25930582E+01,+2.25930336E+01,+2.25931120E+01,+2.12058550E-05
22.598,22.6012,+2.25940637E+01,+2.25939972E+01,+2.25941093E+01,+3.07042033E-05
22.599,22.6021,+2.25951241E+01,+2.25950953E+01,+2.25951551E+01,+1.96951641E-05
22.600,22.6031,+2.25961336E+01,+2.25961037E+01,+2.25961523E+01,+1.43705303E-05
22.601,22.6042,+2.25971768E+01,+2.25971458E+01,+2.25972167E+01,+2.47771855E-05
22.602,22.6054,+2.25982581E+01,+2.25982401E+01,+2.25982812E+01,+1.36482923E-05
22.603,22.6059,+2.25987436E+01,+2.25987145E+01,+2.25987817E+01,+1.78145111E-05
22.604,22.6068,+2.25998428E+01,+2.25997864E+01,+2.25998835E+01,+3.07781672E-05
22.605,22.6082,+2.26008501E+01,+2.26008098E+01,+2.26008845E+01,+2.41933190E-05
22.606,22.6091,+2.26018985E+01,+2.26018668E+01,+2.26019265E+01,+2.21729279E-05
22.607,22.6101,+2.26029249E+01,+2.26028976E+01,+2.26029462E+01,+1.26249335E-05
22.608,22.6110,+2.26039718E+01,+2.26039434E+01,+2.26040032E+01,+1.85430807E-05
22.609,22.6120,+2.26049627E+01,+2.26049444E+01,+2.26049929E+01,+1.35206670E-05
22.610,22.6132,+2.26060294E+01,+2.26059902E+01,+2.26060723E+01,+2.29179665E-05
22.611,22.6142,+2.26070602E+01,+2.26070434E+01,+2.26070920E+01,+1.53294062E-05
22.612,22.6152,+2.26081202E+01,+2.26080967E+01,+2.26081452E+01,+1.63694800E-05
22.613,22.6163,+2.26091626E+01,+2.26091201E+01,+2.26091910E+01,+2.04053435E-05
22.614,22.6173,+2.26101468E+01,+2.26101098E+01,+2.26102069E+01,+3.19311823E-05
22.615,22.6178,+2.26106895E+01,+2.26106514E+01,+2.26107560E+01,+3.27268040E-05
22.616,22.6188,+2.26117353E+01,+2.26117009E+01,+2.26117831E+01,+2.61326775E-05
22.617,22.6198,+2.26127075E+01,+2.26126907E+01,+2.26127243E+01,+9.33797647E-06
22.618,22.6209,+2.26137424E+01,+2.26137066E+01,+2.26137775E+01,+2.34560749E-05
22.619,22.6220,+2.26147991E+01,+2.26147598E+01,+2.26148196E+01,+1.63868335E-05
22.620,22.6230,+2.26158045E+01,+2.26157683E+01,+2.26158542E+01,+2.76986574E-05
22.621,22.6241,+2.26168652E+01,+2.26168365E+01,+2.26168925E+01,+1.61157557E-05
22.622,22.6251,+2.26178453E+01,+2.26178225E+01,+2.26178636E+01,+1.19803853E-05
22.623,22.6261,+2.26189225E+01,+2.26188982E+01,+2.26189654E+01,+1.68114687E-05
22.624,22.6271,+2.26199268E+01,+2.26198954E+01,+2.26199552E+01,+1.96402505E-05
22.625,22.6282,+2.26209307E+01,+2.26209076E+01,+2.26209487E+01,+1.21429745E-05
22.626,22.6292,+2.26219877E+01,+2.26219459E+01,+2.26220281E+01,+2.56485650E-05
22.627,22.6303,+2.26229932E+01,+2.26229730E+01,+2.26230104E+01,+1.17310663E-05
22.628,22.6311,+2.26240218E+01,+2.26239777E+01,+2.26240636E+01,+2.75370879E-05
22.629,22.6317,+2.26245843E+01,+2.26245566E+01,+2.26246239E+01,+1.77729817E-05
22.630,22.6329,+2.26255991E+01,+2.26255651E+01,+2.26256510E+01,+2.82191328E-05
22.631,22.6338,+2.26266127E+01,+2.26265548E+01,+2.26266445E+01,+2.51822394E-05
22.632,22.6347,+2.26276126E+01,+2.26275782E+01,+2.26276380E+01,+1.79717641E-05
22.633,22.6359,+2.26286502E+01,+2.26286128E+01,+2.26286912E+01,+2.26560383E-05
22.634,22.6371,+2.26298199E+01,+2.26298005E+01,+2.26298379E+01,+1.07948603E-05
22.635,22.6382,+2.26311679E+01,+2.26311227E+01,+2.26312049E+01,+2.54136759E-05
22.636,22.6397,+2.26324662E+01,+2.26324523E+01,+2.26324897E+01,+1.20442686E-05
22.637,22.6408,+2.26338171E+01,+2.26337932E+01,+2.26338679E+01,+2.19163612E-05
22.638,22.6423,+2.26350859E+01,+2.26350705E+01,+2.26351116E+01,+1.39184184E-05
22.639,22.6435,+2.26362108E+01,+2.26361798E+01,+2.26362358E+01,+1.83039643E-05
22.640,22.6444,+2.26373892E+01,+2.26373451E+01,+2.26374273E+01,+3.01936210E-05
22.641,22.6452,+2.26379707E+01,+2.26379502E+01,+2.26380062E+01,+1.80884139E-05
22.642,22.6464,+2.26391760E+01,+2.26391603E+01,+2.26391977E+01,+1.18970632E-05
22.643,22.6475,+2.26402016E+01,+2.26401688E+01,+2.26402360E+01,+2.29501878E-05
22.644,22.6485,+2.26412340E+01,+2.26412220E+01,+2.26412519E+01,+9.70805791E-06
22.645,22.6496,+2.26422962E+01,+2.26422753E+01,+2.26423350E+01,+1.94190432E-05
22.646,22.6506,+2.26433311E+01,+2.26433061E+01,+2.26433659E+01,+1.76010407E-05
22.647,22.6516,+2.26443814E+01,+2.26443556E+01,+2.26444042E+01,+1.60645299E-05
22.648,22.6525,+2.26454253E+01,+2.26453865E+01,+2.26454575E+01,+2.22994670E-05
22.649,22.6537,+2.26464532E+01,+2.26463987E+01,+2.26465032E+01,+3.40362876E-05
22.650,22.6546,+2.26474766E+01,+2.26474407E+01,+2.26475005E+01,+1.97067054E-05
22.651,22.6555,+2.26484686E+01,+2.26484268E+01,+2.26485089E+01,+2.89734984E-05
22.652,22.6568,+2.26495517E+01,+2.26495174E+01,+2.26495696E+01,+1.74225101E-05
22.653,22.6573,+2.26500664E+01,+2.26500477E+01,+2.26501224E+01,+2.06559120E-05
22.654,22.6583,+2.26510961E+01,+2.26510599E+01,+2.26511309E+01,+1.91952869E-05
22.655,22.6594,+2.26521636E+01,+2.26521356E+01,+2.26521916E+01,+1.60397417E-05
22.656,22.6603,+2.26531586E+01,+2.26531253E+01,+2.26531926E+01,+2.02866052E-05
22.657,22.6613,+2.26541909E+01,+2.26541786E+01,+2.26542085E+01,+8.19688484E-06
22.658,22.6626,+2.26552281E+01,+2.26551833E+01,+2.26552767E+01,+3.05715471E-05
22.659,22.6634,+2.26562317E+01,+2.26562067E+01,+2.26562552E+01,+1.72849359E-05
22.660,22.6644,+2.26572409E+01,+2.26572039E+01,+2.26572935E+01,+2.77693684E-05
22.661,22.6654,+2.26582598E+01,+2.26582273E+01,+2.26582796E+01,+1.43804158E-05
22.662,22.6665,+2.26592559E+01,+2.26592357E+01,+2.26592843E+01,+1.28569305E-05
22.663,22.6674,+2.26602692E+01,+2.26602479E+01,+2.26603189E+01,+1.93457248E-05
22.664,22.6685,+2.26612899E+01,+2.26612675E+01,+2.26613124E+01,+1.21663578E-05
22.665,22.6690,+2.26618775E+01,+2.26618651E+01,+2.26619062E+01,+1.14589833E-05
22.666,22.6700,+2.26628512E+01,+2.26628250E+01,+2.26628848E+01,+1.96922778E-05
22.667,22.6712,+2.26639197E+01,+2.26638783E+01,+2.26639642E+01,+3.19338525E-05
22.668,22.6720,+2.26650051E+01,+2.26649651E+01,+2.26650361E+01,+2.26610557E-05
22.669,22.6732,+2.26659908E+01,+2.26659549E+01,+2.26660408E+01,+2.40412954E-05
22.670,22.6743,+2.26670676E+01,+2.26670380E+01,+2.26671053E+01,+2.07574833E-05
22.671,22.6752,+2.26680962E+01,+2.26680652E+01,+2.26681324E+01,+1.86820393E-05
22.672,22.6764,+2.26691218E+01,+2.26690549E+01,+2.26691894E+01,+4.04131799E-05
22.673,22.6774,+2.26702049E+01,+2.26701791E+01,+2.26702240E+01,+1.50751447E-05
22.674,22.6784,+2.26712141E+01,+2.26711951E+01,+2.26712436E+01,+1.64871231E-05
22.675,22.6795,+2.26722812E+01,+2.26722595E+01,+2.26723043E+01,+1.29230788E-05
22.676,22.6805,+2.26732538E+01,+2.26732231E+01,+2.26732941E+01,+2.14497234E-05
22.677,22.6810,+2.26737796E+01,+2.26737386E+01,+2.26738207E+01,+2.32650604E-05
22.678,22.6821,+2.26748269E+01,+2.26748030E+01,+2.26748441E+01,+1.14738554E-05
22.679,22.6830,+2.26758499E+01,+2.26758264E+01,+2.26758712E+01,+1.31584594E-05
22.680,22.6840,+2.26769517E+01,+2.26769095E+01,+2.26769842E+01,+2.22254204E-05
22.681,22.6852,+2.26779714E+01,+2.26779254E+01,+2.26780001E+01,+2.33284996E-05
22.682,22.6862,+2.26789847E+01,+2.26789675E+01,+2.26789974E+01,+1.00475824E-05
22.683,22.6873,+2.26800742E+01,+2.26800357E+01,+2.26801029E+01,+1.79179137E-05
22.684,22.6884,+2.26810998E+01,+2.26810815E+01,+2.26811300E+01,+1.55246931E-05
22.685,22.6893,+2.26821740E+01,+2.26821459E+01,+2.26822169E+01,+2.15396375E-05
22.686,22.6904,+2.26831831E+01,+2.26831507E+01,+2.26832254E+01,+2.13301365E-05
22.687,22.6914,+2.26842024E+01,+2.26841591E+01,+2.26842487E+01,+2.35781390E-05
22.688,22.6925,+2.26852676E+01,+2.26852198E+01,+2.26852983E+01,+2.68197059E-05
22.689,22.6929,+2.26857577E+01,+2.26857352E+01,+2.26857801E+01,+1.41693668E-05
22.690,22.6940,+2.26867780E+01,+2.26867474E+01,+2.26867997E+01,+1.63416762E-05
22.691,22.6950,+2.26878283E+01,+2.26877932E+01,+2.26878679E+01,+2.68937848E-05
22.692,22.6962,+2.26888786E+01,+2.26888353E+01,+2.26889398E+01,+3.24792267E-05
22.693,22.6972,+2.26899561E+01,+2.26899072E+01,+2.26899856E+01,+2.59010816E-05
22.694,22.6981,+2.26909511E+01,+2.26909194E+01,+2.26909941E+01,+2.60498893E-05
22.695,22.6992,+2.26920096E+01,+2.26919726E+01,+2.26920511E+01,+2.76668299E-05
22.696,22.7003,+2.26930292E+01,+2.26929811E+01,+2.26930558E+01,+2.40010668E-05
22.697,22.7012,+2.26941079E+01,+2.26940754E+01,+2.26941314E+01,+1.54033902E-05
22.698,22.7023,+2.26951653E+01,+2.26951361E+01,+2.26951959E+01,+1.83597787E-05
22.699,22.7034,+2.26962159E+01,+2.26961931E+01,+2.26962379E+01,+1.40242016E-05
22.700,22.7039,+2.26967620E+01,+2.26967310E+01,+2.26968131E+01,+2.47771855E-05
22.701,22.7049,+2.26977891E+01,+2.26977618E+01,+2.26978290E+01,+1.88305403E-05
22.702,22.7060,+2.26988655E+01,+2.26988412E+01,+2.26989010E+01,+1.78479836E-05
22.703,22.7071,+2.26998900E+01,+2.26998609E+01,+2.26999393E+01,+2.18279989E-05
22.704,22.7081,+2.27009343E+01,+2.27009066E+01,+2.27009589E+01,+1.57717089E-05
22.705,22.7092,+2.27019972E+01,+2.27019599E+01,+2.27020346E+01,+2.08667340E-05
22.706,22.7101,+2.27029706E+01,+2.27029497E+01,+2.27030020E+01,+1.53294062E-05
22.707,22.7111,+2.27040522E+01,+2.27040216E+01,+2.27040739E+01,+1.81292208E-05
22.708,22.7122,+2.27050625E+01,+2.27050412E+01,+2.27050861E+01,+1.50336101E-05
22.709,22.7132,+2.27061225E+01,+2.27061020E+01,+2.27061543E+01,+1.68148496E-05
22.710,22.7144,+2.27071578E+01,+2.27071291E+01,+2.27071814E+01,+1.64560642E-05
22.711,22.7155,+2.27081532E+01,+2.27081263E+01,+2.27081935E+01,+1.88093976E-05
22.712,22.7159,+2.27086873E+01,+2.27086529E+01,+2.27087127E+01,+2.04484765E-05
22.713,22.7170,+2.27097682E+01,+2.27097099E+01,+2.27097921E+01,+2.30933964E-05
22.714,22.7180,+2.27107807E+01,+2.27107557E+01,+2.27107968E+01,+1.28303757E-05
22.715,22.7191,+2.27118187E+01,+2.27117642E+01,+2.27118463E+01,+2.46714274E-05
22.716,22.7201,+2.27128357E+01,+2.27128174E+01,+2.27128772E+01,+1.97240046E-05
22.717,22.7210,+2.27139282E+01,+2.27138968E+01,+2.27139678E+01,+2.30342456E-05
22.718,22.7220,+2.27149531E+01,+2.27149165E+01,+2.27149837E+01,+2.04429160E-05
22.719,22.7233,+2.27159921E+01,+2.27159735E+01,+2.27160071E+01,+1.07049677E-05
22.720,22.7242,+2.27170480E+01,+2.27170192E+01,+2.27170827E+01,+2.16528178E-05
22.721,22.7255,+2.27180579E+01,+2.27180277E+01,+2.27180762E+01,+1.60609911E-05
22.722,22.7264,+2.27191239E+01,+2.27190996E+01,+2.27191482E+01,+1.38979832E-05
22.723,22.7274,+2.27201323E+01,+2.27201118E+01,+2.27201566E+01,+1.30761234E-05
22.724,22.7278,+2.27206235E+01,+2.27205749E+01,+2.27206608E+01,+2.95984927E-05
22.725,22.7289,+2.27216947E+01,+2.27216767E+01,+2.27217253E+01,+1.60963444E-05
22.726,22.7300,+2.27227199E+01,+2.27226964E+01,+2.27227561E+01,+1.85997056E-05
22.727,22.7309,+2.27237134E+01,+2.27236824E+01,+2.27237422E+01,+1.84585875E-05
22.728,22.7320,+2.27247521E+01,+2.27247133E+01,+2.27247768E+01,+1.84616668E-05
22.729,22.7328,+2.27258013E+01,+2.27257703E+01,+2.27258225E+01,+1.71992195E-05
22.730,22.7341,+2.27268627E+01,+2.27268422E+01,+2.27268870E+01,+1.28613510E-05
22.731,22.7352,+2.27279044E+01,+2.27278581E+01,+2.27279253E+01,+1.82292794E-05
22.732,22.7362,+2.27289222E+01,+2.27288628E+01,+2.27289562E+01,+2.50237308E-05
22.733,22.7372,+2.27299911E+01,+2.27299347E+01,+2.27300356E+01,+2.94270733E-05
22.734,22.7383,+2.27310522E+01,+2.27310141E+01,+2.27310814E+01,+1.85844186E-05
22.735,22.7393,+2.27320999E+01,+2.27320749E+01,+2.27321421E+01,+2.35057021E-05
22.736,22.7398,+2.27326134E+01,+2.27325791E+01,+2.27326650E+01,+2.53195592E-05
22.737,22.7407,+2.27336600E+01,+2.27336398E+01,+2.27337070E+01,+1.94248968E-05
22.738,22.7418,+2.27347046E+01,+2.27346669E+01,+2.27347267E+01,+1.92248774E-05
22.739,22.7428,+2.27357351E+01,+2.27356940E+01,+2.27357613E+01,+1.92603258E-05
22.740,22.7438,+2.27367353E+01,+2.27366987E+01,+2.27367697E+01,+2.39583982E-05
22.741,22.7449,+2.27377767E+01,+2.27377259E+01,+2.27378304E+01,+3.14351077E-05
22.742,22.7461,+2.27388467E+01,+2.27388053E+01,+2.27388800E+01,+2.76257080E-05
22.743,22.7471,+2.27399224E+01,+2.27398996E+01,+2.27399519E+01,+1.24480986E-05
22.744,22.7482,+2.27409592E+01,+2.27408968E+01,+2.27409827E+01,+2.30268411E-05
22.745,22.7492,+2.27420188E+01,+2.27420024E+01,+2.27420397E+01,+1.05982355E-05
22.746,22.7501,+2.27430078E+01,+2.27429921E+01,+2.27430407E+01,+1.34447786E-05
22.747,22.7511,+2.27440884E+01,+2.27440566E+01,+2.27441350E+01,+2.09455844E-05
22.748,22.7522,+2.27450863E+01,+2.27450576E+01,+2.27451360E+01,+2.61478994E-05
22.749,22.7535,+2.27461628E+01,+2.27461295E+01,+2.27461818E+01,+1.44080591E-05
22.750,22.7539,+2.27466677E+01,+2.27466412E+01,+2.27466823E+01,+1.46932401E-05
22.751,22.7548,+2.27476836E+01,+2.27476608E+01,+2.27477169E+01,+1.87821793E-05
22.752,22.7559,+2.27487320E+01,+2.27487104E+01,+2.27487925E+01,+2.47611211E-05
22.753,22.7570,+2.27497935E+01,+2.27497636E+01,+2.27498159E+01,+1.54917047E-05
22.754,22.7581,+2.27508329E+01,+2.27507870E+01,+2.27508654E+01,+2.35032837E-05
22.755,22.7590,+2.27518623E+01,+2.27518440E+01,+2.27518776E+01,+1.02158953E-05
22.756,22.7601,+2.27529365E+01,+2.27528860E+01,+2.27529682E+01,+2.56186283E-05
22.757,22.7611,+2.27539169E+01,+2.27539020E+01,+2.27539318E+01,+1.10858230E-05
22.758,22.7622,+2.27549881E+01,+2.27549627E+01,+2.27550150E+01,+1.88847984E-05
22.759,22.7633,+2.27559965E+01,+2.27559823E+01,+2.27560122E+01,+8.81181651E-06
22.760,22.7642,+2.27570229E+01,+2.27569870E+01,+2.27570655E+01,+2.61022072E-05
22.761,22.7653,+2.27580646E+01,+2.27580328E+01,+2.27581038E+01,+2.45628998E-05
22.762,22.7657,+2.27586170E+01,+2.27585744E+01,+2.27586566E+01,+2.42132819E-05
22.763,22.7669,+2.27596112E+01,+2.27595978E+01,+2.27596276E+01,+1.22964830E-05
22.764,22.7678,+2.27606648E+01,+2.27606324E+01,+2.27606884E+01,+1.63660071E-05
22.765,22.7690,+2.27617323E+01,+2.27616893E+01,+2.27617715E+01,+2.43910480E-05
22.766,22.7699,+2.27627265E+01,+2.27627090E+01,+2.27627463E+01,+9.60800251E-06
22.767,22.7710,+2.27637820E+01,+2.27637660E+01,+2.27638108E+01,+1.32574451E-05
22.768,22.7719,+2.27648353E+01,+2.27648155E+01,+2.27648566E+01,+1.33684595E-05
22.769,22.7731,+2.27658721E+01,+2.27658464E+01,+2.27659024E+01,+1.65696624E-05
22.770,22.7741,+2.27669459E+01,+2.27669108E+01,+2.27669930E+01,+2.62650287E-05
22.771,22.7753,+2.27679727E+01,+2.27679267E+01,+2.27680089E+01,+2.52768674E-05
22.772,22.7764,+2.27689740E+01,+2.27689165E+01,+2.27690360E+01,+3.42410917E-05
22.773,22.7772,+2.27699828E+01,+2.27699324E+01,+2.27700183E+01,+2.35177904E-05
22.774,22.7778,+2.27705270E+01,+2.27704665E+01,+2.27705673E+01,+2.41380414E-05
22.775,22.7788,+2.27715496E+01,+2.27715198E+01,+2.27715683E+01,+1.66176210E-05
22.776,22.7797,+2.27726119E+01,+2.27725805E+01,+2.27726440E+01,+2.03313881E-05
22.777,22.7807,+2.27736229E+01,+2.27735740E+01,+2.27736786E+01,+2.80179873E-05
22.778,22.7819,+2.27746825E+01,+2.27746310E+01,+2.27747094E+01,+2.25226701E-05
22.779,22.7829,+2.27757332E+01,+2.27757066E+01,+2.27757589E+01,+1.70731676E-05
22.780,22.7840,+2.27767453E+01,+2.27767188E+01,+2.27767711E+01,+2.05593692E-05
22.781,22.7851,+2.27777792E+01,+2.27777497E+01,+2.27778169E+01,+2.01460172E-05
22.782,22.7860,+2.27788104E+01,+2.27787768E+01,+2.27788328E+01,+1.64526095E-05
22.783,22.7872,+2.27798831E+01,+2.27798412E+01,+2.27799197E+01,+2.48207368E-05
22.784,22.7882,+2.27809281E+01,+2.27808870E+01,+2.27809729E+01,+2.52768674E-05
22.785,22.7892,+2.27819212E+01,+2.27818880E+01,+2.27819440E+01,+1.60539111E-05
22.786,22.7897,+2.27824505E+01,+2.27824072E+01,+2.27824856E+01,+2.12714272E-05
22.787,22.7908,+2.27835273E+01,+2.27834978E+01,+2.27835725E+01,+2.14205527E-05
22.788,22.7917,+2.27845413E+01,+2.27844838E+01,+2.27845660E+01,+2.32112456E-05
22.789,22.7929,+2.27856054E+01,+2.27855781E+01,+2.27856379E+01,+1.58508016E-05
22.790,22.7940,+2.27866437E+01,+2.27866052E+01,+2.27866874E+01,+2.71922635E-05
22.791,22.7949,+2.27877201E+01,+2.27876660E+01,+2.27877631E+01,+2.82120816E-05
22.792,22.7960,+2.27887301E+01,+2.27887080E+01,+2.27887491E+01,+1.18635705E-05
22.793,22.7969,+2.27898027E+01,+2.27897725E+01,+2.27898509E+01,+2.53038390E-05
22.794,22.7979,+2.27908060E+01,+2.27907548E+01,+2.27908407E+01,+2.52183300E-05
22.795,22.7990,+2.27918286E+01,+2.27918006E+01,+2.27918678E+01,+2.12687547E-05
22.796,22.8000,+2.27928456E+01,+2.27928090E+01,+2.27928912E+01,+2.18904093E-05
22.797,22.8011,+2.27938611E+01,+2.27938287E+01,+2.27938959E+01,+1.96980501E-05
22.798,22.8016,+2.27943699E+01,+2.27943329E+01,+2.27943926E+01,+1.74746344E-05
22.799,22.8026,+2.27954112E+01,+2.27953899E+01,+2.27954347E+01,+1.63729522E-05
22.800,22.8038,+2.27964095E+01,+2.27963684E+01,+2.27964357E+01,+2.28409478E-05
22.801,22.8046,+2.27974590E+01,+2.27974292E+01,+2.27974814E+01,+1.75233601E-05
22.802,22.8057,+2.27985097E+01,+2.27984787E+01,+2.27985235E+01,+1.38816134E-05
22.803,22.8067,+2.27995988E+01,+2.27995581E+01,+2.27996253E+01,+2.04845824E-05
22.804,22.8079,+2.28006169E+01,+2.28005852E+01,+2.28006412E+01,+1.62963939E-05
22.805,22.8089,+2.28016414E+01,+2.28016123E+01,+2.28016795E+01,+1.89598993E-05
22.806,22.8099,+2.28026988E+01,+2.28026805E+01,+2.28027477E+01,+1.95095754E-05
22.807,22.8109,+2.28037151E+01,+2.28036703E+01,+2.28037375E+01,+1.94044017E-05
22.808,22.8121,+2.28047437E+01,+2.28047198E+01,+2.28047796E+01,+2.10781442E-05
22.809,22.8130,+2.28057880E+01,+2.28057544E+01,+2.28058291E+01,+2.59295962E-05
22.810,22.8136,+2.28063057E+01,+2.28062847E+01,+2.28063482E+01,+1.92100879E-05
22.811,22.8146,+2.28073660E+01,+2.28073305E+01,+2.28073978E+01,+2.14735608E-05
22.812,22.8156,+2.28084017E+01,+2.28083614E+01,+2.28084361E+01,+2.10430566E-05
22.813,22.8167,+2.28094445E+01,+2.28094146E+01,+2.28094781E+01,+1.93310278E-05
22.814,22.8177,+2.28104996E+01,+2.28104866E+01,+2.28105202E+01,+1.00532382E-05
22.815,22.8188,+2.28115622E+01,+2.28115137E+01,+2.28116033E+01,+3.12046113E-05
